	Nodes	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
330	10	70	0,178	0,00038	0,178	0,00067	0,378	0,00357	0,267	0,20618
331	10	10	0,0	0,00347	0,0	0,00387	0,0	0,00429	0,0	0,11573
332	10	20	0,0	0,00315	0,0	0,00331	0,0	0,00387	0,0	0,12709
333	10	40	0,022	0,00359	0,067	0,00451	0,067	0,00314	0,089	0,10874
334	10	30	0,022	0,00436	0,022	0,0043	0,022	0,00424	0,022	0,15396
335	10	90	0,4	0,00086	0,4	0,00086	0,822	0,00733	0,711	0,48097
336	10	90	0,444	0,00029	0,444	0,00033	0,844	0,00648	0,711	0,32778
337	10	50	0,156	0,00319	0,156	0,00292	0,067	0,00483	0,089	0,17704
338	10	10	0,0	0,00296	0,0	0,00317	0,0	0,00335	0,0	0,12252
339	10	60	0,2	0,00398	0,2	0,004	0,222	0,00403	0,267	0,29238
340	10	20	0,0	0,00316	0,0	0,00303	0,0	0,00325	0,0	0,1397
341	10	70	0,333	0,00249	0,333	0,00216	0,311	0,00396	0,356	0,24529
342	10	80	0,467	0,00209	0,467	0,00149	0,511	0,00331	0,6	0,26413
343	10	30	0,0	0,00354	0,0	0,00306	0,0	0,00367	0,0	0,17539
344	10	40	0,022	0,00203	0,022	0,00276	0,022	0,00236	0,0	0,13604
345	10	90	0,556	0,00096	0,556	0,00195	0,511	0,00726	0,644	0,3381
346	10	10	0,0	0,00017	0,0	0,00087	0,0	0,00085	0,0	0,04309
347	10	60	0,0	0,00239	0,0	0,0028	0,0	0,00259	0,0	0,15788
348	10	20	0,0	0,00015	0,0	0,00076	0,0	0,00081	0,0	0,05971
349	10	30	0,0	0,00016	0,0	0,00077	0,0	0,00076	0,0	0,07605
350	10	50	0,089	0,00403	0,089	0,00403	0,089	0,00395	0,089	0,23525
351	10	40	0,0	0,00016	0,0	0,00074	0,0	0,00074	0,0	0,08818
352	10	80	0,356	0,00308	0,356	0,00279	0,311	0,00371	0,267	0,23568
353	10	50	0,0	0,00016	0,0	0,00066	0,0	0,00066	0,0	0,10186
354	10	70	0,356	0,00441	0,378	0,00422	0,422	0,00866	0,356	0,29438
355	10	60	0,0	0,00016	0,0	0,00062	0,0	0,0006	0,0	0,10926
356	10	70	0,0	0,00016	0,0	0,00054	0,0	0,00053	0,0	0,12032
357	10	10	0,0	0,00051	0,0	0,00104	0,0	0,00152	0,0	0,05591
358	10	90	0,733	0,00107	0,733	0,00123	0,556	0,00716	0,378	0,3066
359	10	20	0,0	0,0005	0,0	0,00097	0,0	0,00145	0,0	0,0729
360	10	30	0,0	0,00047	0,0	0,00091	0,0	0,00133	0,0	0,08965
361	10	40	0,0	0,00046	0,0	0,00087	0,0	0,00123	0,0	0,10224
362	10	80	0,0	0,00016	0,2	0,00057	0,2	0,00149	0,2	0,21878
363	10	50	0,0	0,00041	0,0	0,00076	0,0	0,00109	0,0	0,12165
364	10	60	0,0	0,00039	0,0	0,00069	0,0	0,00098	0,0	0,13276
365	10	90	0,0	0,00014	0,911	0,00054	0,911	0,0037	0,911	0,21318
366	10	10	0,0	0,00201	0,0	0,00285	0,0	0,00232	0,0	0,12625
367	10	70	0,178	0,00036	0,178	0,00056	0,2	0,00206	0,178	0,21864
368	10	40	0,0	0,00125	0,0	0,00146	0,0	0,00111	0,0	0,127
369	10	20	0,0	0,00198	0,0	0,00266	0,0	0,00219	0,0	0,16199
370	10	30	0,0	0,00183	0,0	0,00248	0,0	0,00206	0,0	0,20704
371	10	80	0,467	0,00034	0,467	0,0005	0,533	0,00454	0,489	0,31023
372	10	90	0,2	0,00016	0,667	0,00058	0,867	0,00619	0,867	0,27859
373	10	70	0,2	0,00115	0,2	0,00116	0,2	0,00155	0,178	0,21721
374	10	50	0,0	0,0016	0,0	0,00222	0,0	0,00178	0,0	0,26552
375	10	60	0,0	0,00155	0,0	0,00189	0,0	0,00198	0,0	0,26451
376	10	10	0,022	0,00908	0,0	0,00888	0,022	0,00869	0,022	0,19768
377	10	80	0,0	0,00148	0,178	0,00242	0,178	0,00255	0,178	0,36367
378	10	20	0,022	0,00903	0,0	0,0088	0,022	0,00871	0,022	0,29301
379	10	90	0,889	0,00102	0,889	0,00124	0,889	0,00765	0,733	0,33832
380	10	60	0,067	0,00457	0,067	0,00387	0,0	0,00393	0,0	0,17902
381	10	30	0,022	0,00784	0,022	0,00516	0,044	0,00518	0,022	0,31887
382	10	10	0,0	0,00162	0,0	0,0028	0,0	0,00134	0,0	0,06577
383	10	50	0,044	0,00839	0,044	0,00806	0,067	0,00854	0,022	0,32676
384	10	40	0,022	0,01026	0,022	0,00846	0,044	0,00854	0,022	0,32897
385	10	30	0,0	0,00136	0,0	0,00137	0,0	0,00125	0,0	0,08467
386	10	20	0,0	0,00193	0,0	0,00238	0,0	0,00221	0,0	0,15599
387	10	60	0,0	0,00128	0,111	0,00146	0,111	0,00158	0,111	0,10613
388	10	50	0,0	0,00231	0,2	0,00238	0,2	0,00366	0,2	0,18755
389	10	70	0,311	0,00872	0,311	0,00841	0,156	0,01097	0,133	0,40035
390	10	90	0,822	0,00284	0,822	0,00271	0,444	0,01006	0,133	0,38671
391	10	80	0,533	0,00743	0,511	0,00756	0,267	0,0108	0,133	0,40391
392	10	40	0,067	0,00366	0,067	0,00365	0,067	0,00334	0,067	0,24231
393	10	10	0,0	0,00016	0,0	0,0009	0,0	0,00088	0,0	0,04144
394	10	20	0,0	0,00015	0,0	0,00084	0,0	0,00081	0,0	0,05558
395	10	30	0,0	0,00015	0,0	0,00076	0,0	0,00075	0,0	0,07481
396	10	40	0,0	0,00015	0,0	0,0007	0,0	0,0007	0,0	0,08877
397	10	50	0,0	0,00014	0,0	0,00062	0,0	0,00064	0,0	0,10142
398	10	80	0,8	0,00297	0,8	0,00186	0,533	0,00474	0,4	0,19379
399	10	70	0,267	0,00314	0,267	0,00311	0,2	0,00428	0,178	0,27033
400	10	60	0,0	0,00015	0,0	0,00058	0,0	0,00058	0,0	0,11265
401	10	10	0,0	0,00015	0,0	0,00051	0,0	0,00049	0,0	0,02341
402	10	20	0,0	0,00015	0,0	0,00085	0,0	0,00082	0,0	0,04361
403	10	70	0,0	0,00017	0,0	0,00056	0,0	0,00054	0,0	0,12212
404	10	30	0,0	0,00016	0,0	0,00076	0,0	0,00074	0,0	0,07429
405	10	50	0,0	0,00017	0,0	0,00073	0,0	0,00047	0,0	0,05422
406	10	40	0,0	0,00014	0,0	0,00043	0,0	0,00039	0,0	0,08477
407	10	60	0,0	0,00015	0,0	0,00058	0,0	0,00058	0,0	0,10787
408	10	80	0,0	0,00016	0,2	0,00061	0,2	0,00158	0,2	0,25156
409	10	70	0,0	0,00015	0,0	0,00051	0,0	0,00051	0,0	0,11807
410	10	10	0,0	0,00016	0,0	0,00089	0,0	0,00088	0,0	0,04066
411	10	90	0,0	0,00016	0,867	0,00058	0,867	0,00568	0,867	0,24843
412	10	90	0,844	0,0016	0,844	0,00158	0,644	0,00914	0,4	0,42785
413	10	20	0,0	0,00016	0,0	0,00083	0,0	0,00082	0,0	0,05857
414	10	80	0,0	0,00014	0,2	0,00037	0,2	0,00087	0,2	0,17316
415	10	30	0,0	0,00016	0,0	0,00076	0,0	0,00075	0,0	0,07818
416	10	40	0,0	0,00014	0,0	0,00071	0,0	0,0007	0,0	0,08962
417	10	50	0,0	0,00015	0,0	0,00066	0,0	0,00063	0,0	0,10682
418	10	10	0,0	0,00057	0,0	0,00111	0,0	0,00163	0,0	0,06204
419	10	60	0,0	0,00018	0,0	0,00061	0,0	0,00061	0,0	0,13567
420	10	70	0,0	0,00016	0,0	0,00056	0,0	0,00053	0,0	0,13415
421	10	20	0,0	0,00054	0,0	0,00104	0,0	0,00148	0,0	0,0793
422	10	30	0,0	0,0005	0,0	0,00091	0,0	0,00145	0,0	0,09785
423	10	90	0,0	0,00014	0,778	0,00042	0,778	0,00604	0,778	0,39093
424	10	40	0,0	0,00057	0,0	0,00113	0,0	0,00129	0,0	0,12772
425	10	80	0,0	0,00016	0,2	0,00057	0,2	0,00147	0,2	0,2536
426	10	60	0,0	0,00043	0,0	0,00073	0,0	0,00091	0,0	0,12864
427	10	50	0,0	0,00048	0,0	0,00117	0,0	0,00127	0,0	0,16778
428	10	10	0,0	0,00017	0,0	0,0027	0,0	0,00122	0,0	0,04893
429	10	20	0,0	0,0002	0,0	0,00101	0,0	0,00084	0,0	0,05829
430	10	70	0,0	0,00043	0,0	0,00073	0,0	0,00091	0,0	0,15628
431	10	30	0,0	0,0002	0,0	0,00097	0,0	0,0008	0,0	0,08312
432	10	90	0,0	0,0002	0,844	0,00067	0,844	0,00547	0,844	0,40325
433	10	40	0,0	0,00017	0,0	0,0009	0,0	0,00073	0,0	0,10308
434	10	50	0,0	0,00031	0,0	0,00075	0,0	0,00065	0,0	0,10447
435	10	60	0,0	0,00018	0,0	0,00063	0,0	0,00063	0,0	0,11963
436	10	70	0,0	0,00035	0,0	0,00059	0,0	0,00055	0,0	0,15617
437	10	90	0,2	0,00017	0,667	0,00043	0,867	0,00862	0,867	0,30002
438	10	10	0,0	0,0018	0,0	0,00244	0,0	0,00269	0,0	0,11265
439	10	20	0,0	0,00155	0,0	0,00236	0,0	0,00281	0,0	0,13365
440	10	80	0,333	0,00033	0,333	0,00056	0,378	0,00301	0,333	0,41373
441	10	80	0,0	0,00019	0,356	0,00077	0,356	0,00185	0,356	0,25617
442	10	40	0,0	0,00158	0,0	0,00182	0,0	0,00264	0,0	0,18083
443	10	50	0,2	0,00202	0,2	0,0021	0,2	0,00249	0,178	0,22259
444	10	30	0,044	0,00239	0,044	0,00263	0,044	0,00322	0,044	0,24141
445	10	70	0,178	0,0004	0,178	0,00071	0,178	0,00096	0,111	0,19698
446	10	60	0,111	0,00109	0,111	0,00116	0,111	0,00146	0,067	0,24199
447	10	90	0,0	0,00018	0,867	0,00057	0,867	0,00626	0,867	0,50369
448	10	80	0,311	0,00068	0,311	0,00072	0,489	0,00379	0,422	0,39354
449	10	10	0,0	0,00614	0,0	0,00648	0,0	0,00623	0,0	0,3495
450	10	90	0,4	0,00033	0,4	0,0004	0,756	0,0079	0,667	0,4343
451	10	20	0,0	0,00552	0,0	0,00559	0,0	0,00591	0,0	0,43853
452	10	30	0,044	0,00803	0,044	0,00737	0,089	0,00731	0,089	0,38446
453	10	10	0,0	0,00018	0,0	0,00092	0,0	0,00093	0,0	0,03718
454	10	20	0,0	0,00018	0,0	0,00077	0,0	0,00079	0,0	0,0628
455	10	50	0,0	0,00675	0,067	0,00672	0,067	0,00823	0,067	0,43313
456	10	30	0,0	0,00017	0,0	0,0008	0,0	0,00079	0,0	0,07767
457	10	40	0,044	0,00912	0,044	0,00957	0,156	0,00763	0,156	0,55077
458	10	40	0,0	0,00017	0,0	0,00079	0,0	0,00077	0,0	0,12395
459	10	50	0,0	0,00016	0,0	0,00066	0,0	0,00107	0,0	0,10384
460	10	60	0,0	0,00015	0,0	0,00059	0,0	0,00058	0,0	0,10504
461	10	60	0,156	0,0116	0,2	0,0098	0,244	0,01068	0,2	0,51954
462	10	90	0,667	0,00586	0,667	0,00253	0,578	0,01154	0,356	0,43414
463	10	70	0,333	0,00811	0,333	0,00883	0,333	0,00991	0,356	0,54302
464	10	70	0,0	0,00018	0,356	0,00079	0,356	0,00179	0,356	0,23023
465	10	90	0,0	0,00015	0,778	0,00038	0,778	0,0061	0,778	0,2341
466	10	80	0,0	0,00017	0,2	0,00058	0,2	0,00197	0,2	0,24711
467	10	80	0,422	0,00495	0,422	0,00496	0,378	0,00966	0,378	0,62855
468	10	10	0,0	0,00756	0,0	0,00755	0,0	0,00764	0,0	0,18996
469	10	20	0,0	0,0082	0,0	0,00708	0,0	0,00768	0,0	0,24854
470	10	50	0,178	0,0077	0,178	0,00747	0,2	0,00875	0,067	0,30812
471	10	30	0,067	0,00985	0,044	0,00984	0,067	0,00965	0,044	0,39554
472	10	10	0,0	0,00015	0,0	0,00088	0,0	0,00087	0,0	0,04064
473	10	80	0,489	0,00464	0,489	0,00413	0,289	0,00789	0,133	0,33415
474	10	20	0,0	0,00017	0,0	0,00083	0,0	0,00082	0,0	0,05567
475	10	40	0,133	0,01321	0,111	0,01215	0,133	0,01166	0,067	0,44429
476	10	40	0,0	0,00014	0,0	0,00041	0,0	0,00038	0,0	0,04897
477	10	30	0,0	0,00015	0,0	0,00076	0,0	0,00075	0,0	0,07273
478	10	60	0,422	0,01013	0,422	0,00969	0,289	0,01024	0,089	0,4562
479	10	70	0,378	0,00833	0,378	0,008	0,267	0,01177	0,111	0,44111
480	10	70	0,0	0,00014	0,0	0,0003	0,0	0,00028	0,0	0,06876
481	10	50	0,0	0,00015	0,0	0,00063	0,0	0,00063	0,0	0,09876
482	10	10	0,0	0,00015	0,0	0,00086	0,0	0,00087	0,0	0,04059
483	10	20	0,0	0,00014	0,0	0,00049	0,0	0,00044	0,0	0,03371
484	10	60	0,0	0,00014	0,0	0,00058	0,0	0,00057	0,0	0,11065
485	10	90	0,778	0,00321	0,778	0,00286	0,489	0,01131	0,111	0,37025
486	10	30	0,0	0,00015	0,0	0,00075	0,0	0,00076	0,0	0,07475
487	10	50	0,0	0,00014	0,0	0,00047	0,0	0,00036	0,0	0,07069
488	10	40	0,0	0,00015	0,0	0,00072	0,0	0,0007	0,0	0,09086
489	10	10	0,0	0,00017	0,0	0,00097	0,0	0,00094	0,0	0,04255
490	10	80	0,0	0,00014	0,378	0,00056	0,378	0,00203	0,378	0,22751
491	10	70	0,0	0,00028	0,0	0,00056	0,0	0,00055	0,0	0,12498
492	10	90	0,0	0,00015	0,844	0,00054	0,844	0,00548	0,844	0,22509
493	10	20	0,0	0,00016	0,0	0,00086	0,0	0,00084	0,0	0,05594
494	10	30	0,0	0,00047	0,0	0,00077	0,0	0,00075	0,0	0,07244
495	10	60	0,0	0,00014	0,2	0,00076	0,2	0,00181	0,2	0,20607
496	10	40	0,0	0,00015	0,0	0,00072	0,0	0,0007	0,0	0,08643
497	10	50	0,0	0,00016	0,0	0,00064	0,0	0,00063	0,0	0,10128
498	10	80	0,0	0,00017	0,378	0,00062	0,378	0,00274	0,378	0,24929
499	10	60	0,0	0,00016	0,0	0,00063	0,0	0,00057	0,0	0,1111
500	10	80	0,0	0,00017	0,0	0,00047	0,0	0,00046	0,0	0,13084
501	10	70	0,0	0,00016	0,2	0,00065	0,2	0,00165	0,2	0,15246
502	10	90	0,0	0,00014	0,867	0,00041	0,867	0,00318	0,867	0,29928
503	10	10	0,0	0,00615	0,0	0,00596	0,0	0,00609	0,0	0,18677
504	10	90	0,0	0,00016	0,778	0,00046	0,778	0,00577	0,778	0,28288
505	10	30	0,0	0,006	0,0	0,00577	0,0	0,00591	0,0	0,22127
506	10	60	0,0	0,00528	0,0	0,00525	0,156	0,00493	0,156	0,17783
507	10	40	0,022	0,00509	0,022	0,00509	0,022	0,00562	0,0	0,2069
508	10	20	0,067	0,00799	0,067	0,0079	0,067	0,00879	0,044	0,25331
509	10	50	0,022	0,0033	0,022	0,00282	0,022	0,00438	0,0	0,21805
510	10	10	0,0	0,00015	0,0	0,00057	0,0	0,00049	0,0	0,02318
511	10	20	0,0	0,00018	0,0	0,00085	0,0	0,00083	0,0	0,05703
512	10	30	0,0	0,00015	0,0	0,0008	0,0	0,00078	0,0	0,07238
513	10	50	0,0	0,00014	0,0	0,00038	0,0	0,00035	0,0	0,05895
514	10	40	0,0	0,00015	0,0	0,00071	0,0	0,0007	0,0	0,08576
515	10	60	0,0	0,00015	0,0	0,00058	0,0	0,00057	0,0	0,11057
516	10	70	0,0	0,00015	0,0	0,00051	0,0	0,00051	0,0	0,12016
517	10	10	0,0	0,00015	0,0	0,00087	0,0	0,00087	0,0	0,04134
518	10	70	0,422	0,00441	0,422	0,0043	0,422	0,00544	0,044	0,30532
519	10	80	0,0	0,00014	0,2	0,00039	0,2	0,00089	0,2	0,14523
520	10	20	0,0	0,00016	0,0	0,00083	0,0	0,00082	0,0	0,05578
521	10	50	0,0	0,00014	0,0	0,00045	0,0	0,0004	0,0	0,05336
522	10	30	0,0	0,00018	0,0	0,00079	0,0	0,00074	0,0	0,07291
523	10	90	0,689	0,00261	0,689	0,00223	0,422	0,01136	0,311	0,32061
524	10	40	0,0	0,00015	0,0	0,00071	0,0	0,00071	0,0	0,08489
525	10	80	0,6	0,00382	0,6	0,00353	0,511	0,01027	0,133	0,39479
526	10	90	0,0	0,00015	0,778	0,00044	0,778	0,00656	0,778	0,25117
527	10	60	0,0	0,00015	0,0	0,00058	0,0	0,00058	0,0	0,10783
528	10	70	0,0	0,00014	0,2	0,00038	0,2	0,00095	0,2	0,15986
529	10	80	0,0	0,00015	0,6	0,00069	0,6	0,00268	0,6	0,25576
530	10	10	0,044	0,00654	0,0	0,00671	0,044	0,00654	0,044	0,25004
531	10	90	0,0	0,00015	0,844	0,00052	0,844	0,00483	0,844	0,36111
532	10	30	0,022	0,00557	0,022	0,00548	0,022	0,00516	0,022	0,29798
533	10	20	0,0	0,00588	0,0	0,00569	0,0	0,00541	0,0	0,29929
534	10	40	0,022	0,00529	0,022	0,00518	0,022	0,00495	0,022	0,30342
535	10	50	0,044	0,00431	0,0	0,00626	0,044	0,00602	0,044	0,25211
536	10	20	0,0	0,00204	0,0	0,00254	0,0	0,00238	0,0	0,13175
537	10	10	0,0	0,00241	0,0	0,00265	0,0	0,0024	0,0	0,15029
538	10	30	0,0	0,00214	0,0	0,00233	0,0	0,00206	0,0	0,11809
539	10	60	0,044	0,00538	0,044	0,00526	0,067	0,00569	0,044	0,39203
540	10	60	0,0	0,00141	0,111	0,0014	0,111	0,00217	0,111	0,15178
541	10	40	0,0	0,00198	0,067	0,00246	0,067	0,003	0,067	0,16046
542	10	90	0,844	0,00096	0,844	0,00112	0,578	0,00686	0,2	0,31375
543	10	50	0,0	0,00202	0,111	0,00266	0,111	0,00336	0,111	0,18451
544	10	70	0,378	0,00796	0,378	0,00851	0,289	0,00931	0,2	0,42445
545	10	80	0,667	0,00461	0,667	0,00455	0,356	0,00952	0,244	0,35252
546	10	10	0,0	0,00016	0,0	0,00089	0,0	0,00088	0,0	0,0422
547	10	20	0,0	0,00015	0,0	0,00082	0,0	0,00082	0,0	0,05828
548	10	30	0,0	0,00015	0,0	0,00074	0,0	0,00077	0,0	0,0764
549	10	40	0,0	0,00019	0,0	0,00075	0,0	0,00075	0,0	0,09116
550	10	50	0,0	0,00016	0,0	0,00064	0,0	0,00065	0,0	0,10489
551	10	80	0,6	0,00255	0,6	0,0021	0,4	0,00414	0,311	0,2084
552	10	60	0,0	0,00018	0,0	0,0006	0,0	0,00057	0,0	0,12074
553	10	70	0,0	0,00016	0,0	0,00056	0,0	0,00058	0,0	0,12608
554	10	10	0,0	0,00021	0,0	0,00095	0,0	0,0012	0,0	0,03612
555	10	20	0,0	0,00023	0,0	0,00087	0,0	0,00087	0,0	0,05824
556	10	40	0,0	0,00017	0,0	0,00046	0,0	0,00044	0,0	0,04666
557	10	30	0,0	0,00017	0,0	0,00075	0,0	0,00074	0,0	0,07312
558	10	70	0,444	0,0069	0,489	0,00546	0,378	0,00964	0,378	0,35039
559	10	60	0,0	0,00014	0,0	0,00036	0,0	0,00033	0,0	0,06729
560	10	50	0,0	0,00016	0,0	0,00064	0,0	0,00063	0,0	0,10061
561	10	80	0,0	0,00015	0,2	0,0006	0,2	0,00154	0,2	0,25635
562	10	90	0,0	0,00019	0,778	0,00045	0,778	0,00504	0,778	0,26323
563	10	90	0,889	0,00214	0,889	0,00234	0,622	0,01031	0,444	0,41515
564	10	70	0,0	0,00015	0,2	0,00065	0,2	0,00161	0,2	0,22808
565	10	80	0,0	0,00015	0,2	0,00057	0,2	0,00148	0,2	0,24706
566	10	10	0,0	0,00412	0,0	0,00446	0,0	0,00378	0,0	0,19926
567	10	90	0,0	0,00014	0,911	0,00037	0,911	0,00392	0,911	0,23599
568	10	20	0,0	0,0039	0,0	0,00432	0,0	0,00385	0,0	0,23257
569	10	40	0,0	0,00397	0,044	0,00482	0,044	0,00634	0,044	0,24764
570	10	30	0,0	0,00356	0,0	0,00385	0,0	0,00363	0,0	0,25556
571	10	50	0,0	0,00363	0,0	0,00368	0,0	0,0036	0,0	0,26369
572	10	60	0,0	0,00364	0,044	0,00386	0,044	0,0041	0,044	0,30322
573	10	80	0,689	0,00355	0,689	0,00431	0,467	0,00924	0,356	0,26819
574	10	70	0,0	0,00369	0,067	0,00354	0,067	0,00451	0,067	0,32768
575	10	10	0,0	0,01098	0,0	0,01088	0,0	0,00986	0,0	0,29239
576	10	90	0,889	0,00242	0,889	0,00213	0,6	0,01142	0,378	0,3571
577	10	20	0,0	0,01079	0,0	0,01046	0,0	0,00983	0,0	0,32127
578	10	30	0,044	0,01423	0,044	0,01312	0,044	0,01283	0,022	0,43871
579	10	50	0,089	0,00712	0,089	0,00654	0,089	0,01064	0,022	0,46182
580	10	90	0,867	0,00255	0,867	0,00233	0,511	0,01328	0,067	0,38945
581	10	10	0,0	0,00538	0,0	0,0056	0,0	0,00559	0,0	0,20029
582	10	40	0,067	0,01478	0,067	0,01471	0,067	0,01427	0,044	0,59516
583	10	70	0,244	0,01254	0,244	0,01225	0,2	0,0129	0,044	0,54657
584	10	60	0,333	0,01395	0,333	0,01394	0,222	0,01622	0,067	0,65247
585	10	80	0,622	0,00982	0,622	0,00878	0,533	0,01345	0,067	0,58457
586	10	20	0,0	0,00575	0,0	0,00498	0,0	0,00462	0,0	0,28396
587	10	30	0,0	0,00481	0,0	0,00507	0,0	0,00503	0,0	0,28131
588	10	10	0,0	0,00062	0,0	0,00105	0,0	0,00164	0,0	0,05311
589	10	50	0,0	0,00752	0,0	0,00568	0,0	0,00443	0,0	0,28362
590	10	40	0,022	0,0132	0,022	0,00761	0,022	0,00509	0,0	0,31217
591	10	20	0,0	0,00056	0,0	0,00098	0,0	0,0015	0,0	0,09391
592	10	30	0,0	0,00058	0,0	0,00098	0,0	0,00146	0,0	0,1834
593	10	60	0,2	0,00308	0,2	0,00321	0,2	0,00454	0,0	0,45196
594	10	40	0,0	0,00063	0,0	0,0021	0,0	0,00462	0,0	0,21239
595	10	70	0,022	0,00339	0,022	0,00337	0,022	0,00383	0,0	0,44454
596	10	90	0,889	0,00196	0,889	0,00236	0,689	0,00987	0,422	0,42281
597	10	50	0,111	0,00053	0,111	0,00082	0,111	0,00131	0,111	0,22173
598	10	80	0,578	0,00421	0,578	0,00418	0,489	0,00589	0,311	0,4927
599	10	60	0,111	0,00054	0,111	0,00072	0,111	0,00108	0,111	0,1201
600	10	10	0,0	0,0002	0,0	0,00091	0,0	0,00092	0,0	0,04431
601	10	20	0,0	0,00022	0,0	0,00091	0,0	0,00085	0,0	0,06057
602	10	30	0,0	0,00016	0,0	0,0008	0,0	0,00078	0,0	0,07908
603	10	40	0,0	0,00017	0,0	0,00076	0,0	0,00075	0,0	0,09757
604	10	50	0,0	0,00018	0,0	0,00068	0,0	0,00068	0,0	0,10622
605	10	60	0,0	0,00014	0,0	0,00035	0,0	0,00033	0,0	0,08884
606	10	70	0,244	0,00049	0,244	0,00085	0,333	0,00328	0,244	0,21903
607	10	80	0,133	0,00035	0,133	0,00067	0,267	0,00209	0,267	0,20394
608	10	70	0,0	0,00018	0,0	0,00053	0,0	0,00053	0,0	0,1225
609	10	90	0,378	0,00086	0,378	0,00059	0,844	0,0066	0,778	0,32294
610	10	10	0,0	0,00274	0,0	0,00284	0,0	0,00369	0,0	0,12967
611	10	20	0,0	0,00242	0,0	0,00279	0,0	0,00274	0,0	0,14715
612	10	30	0,044	0,00228	0,044	0,01589	0,044	0,00295	0,089	0,1759
613	10	80	0,0	0,00016	0,644	0,00069	0,644	0,00282	0,644	0,25495
614	10	90	0,0	0,00017	0,844	0,00055	0,844	0,00583	0,844	0,30232
615	10	40	0,067	0,00214	0,067	0,0024	0,067	0,00233	0,111	0,2476
616	10	50	0,133	0,00259	0,133	0,00219	0,067	0,0023	0,156	0,18906
617	10	60	0,222	0,00361	0,222	0,00361	0,089	0,00436	0,156	0,27606
618	10	70	0,289	0,00405	0,289	0,00391	0,222	0,00469	0,311	0,2948
619	10	10	0,0	0,00458	0,0	0,00465	0,0	0,00433	0,0	0,17863
620	10	20	0,0	0,00449	0,0	0,00459	0,0	0,00425	0,0	0,1821
621	10	80	0,289	0,00311	0,333	0,00312	0,311	0,00574	0,311	0,31191
622	10	90	0,556	0,00153	0,556	0,00125	0,667	0,00621	0,467	0,30349
623	10	30	0,022	0,00381	0,022	0,00395	0,022	0,00419	0,0	0,20086
624	10	40	0,178	0,00583	0,178	0,00593	0,178	0,0059	0,067	0,22316
625	10	50	0,0	0,00428	0,0	0,00444	0,0	0,00405	0,0	0,20524
626	10	90	0,867	0,00151	0,867	0,00131	0,444	0,00476	0,222	0,23234
627	10	10	0,0	0,0094	0,0	0,00937	0,0	0,0088	0,0	0,22587
628	10	60	0,178	0,00641	0,178	0,00689	0,133	0,00771	0,133	0,31433
629	10	80	0,6	0,00664	0,6	0,00599	0,378	0,01264	0,244	0,46292
630	10	30	0,0	0,014	0,0	0,03089	0,0	0,00927	0,0	0,27787
631	10	70	0,156	0,00881	0,156	0,00873	0,156	0,00855	0,133	0,49001
632	10	20	0,044	0,01402	0,044	0,01606	0,044	0,01415	0,044	0,3572
633	10	50	0,022	0,00797	0,022	0,0079	0,022	0,00788	0,0	0,33166
634	10	10	0,0	0,00019	0,0	0,0009	0,0	0,00089	0,0	0,08534
635	10	20	0,0	0,00026	0,0	0,00086	0,0	0,00081	0,0	0,07447
636	10	30	0,0	0,00027	0,0	0,00075	0,0	0,00077	0,0	0,08505
637	10	40	0,133	0,00984	0,133	0,00904	0,133	0,0087	0,089	0,52872
638	10	40	0,0	0,00017	0,0	0,00072	0,0	0,00072	0,0	0,09266
639	10	50	0,0	0,00025	0,0	0,00066	0,0	0,00067	0,0	0,10784
640	10	60	0,244	0,01146	0,244	0,01023	0,156	0,01303	0,067	0,57672
641	10	70	0,0	0,00019	0,0	0,00055	0,0	0,00054	0,0	0,12316
642	10	90	0,889	0,00304	0,889	0,00277	0,689	0,0121	0,089	0,46775
643	10	80	0,0	0,00021	0,0	0,00052	0,0	0,00053	0,0	0,12858
644	10	70	0,311	0,0103	0,311	0,00988	0,156	0,01234	0,067	0,50087
645	10	80	0,4	0,00795	0,4	0,00745	0,133	0,01417	0,067	0,51616
646	10	60	0,0	0,00018	0,2	0,00088	0,2	0,00178	0,2	0,2465
647	10	10	0,0	0,00341	0,0	0,00319	0,0	0,00361	0,0	0,1646
648	10	20	0,0	0,00368	0,0	0,00338	0,0	0,0039	0,022	0,20301
649	10	30	0,067	0,00486	0,067	0,00452	0,067	0,00497	0,067	0,2354
650	10	40	0,0	0,00307	0,0	0,00354	0,0	0,0041	0,022	0,23036
651	10	90	0,0	0,00016	0,778	0,0005	0,778	0,0066	0,778	0,35671
652	10	10	0,0	0,00017	0,0	0,00094	0,0	0,00092	0,0	0,04303
653	10	50	0,0	0,00327	0,044	0,00365	0,044	0,00489	0,089	0,28274
654	10	20	0,0	0,00017	0,0	0,00089	0,0	0,00088	0,0	0,06458
655	10	30	0,0	0,00018	0,0	0,00079	0,0	0,00074	0,0	0,07709
656	10	70	0,289	0,00354	0,289	0,00299	0,289	0,00342	0,222	0,32484
657	10	40	0,0	0,00016	0,0	0,00131	0,0	0,00072	0,0	0,10582
658	10	50	0,0	0,00025	0,0	0,00067	0,0	0,00086	0,0	0,11038
659	10	60	0,0	0,00017	0,0	0,00062	0,0	0,0006	0,0	0,11312
